"GEOID","estimate"
"12022",612
"12023",2187
"12024",0
"12025",5388
"12027",3887
"12028",849
"12029",1156
"12031",195
"12032",858
"12033",7906
"12035",722
"12036",295
"12037",4257
"12040",137
"12041",571
"12042",225
"12043",8129
"12045",506
"12046",1102
"12047",21355
"12051",6383
"12052",1611
"12053",4527
"12054",16940
"12056",2847
"12057",1942
"12058",1394
"12059",1682
"12060",1414
"12061",9656
"12062",1546
"12063",524
"12064",341
"12065",42701
"12066",1623
"12067",1519
"12068",3238
"12069",203
"12070",1669
"12071",346
"12072",3097
"12074",3046
"12075",2959
"12076",1308
"12077",6745
"12078",23419
"12083",3939
"12084",5005
"12085",424
"12086",1453
"12087",1109
"12089",64
"12090",6350
"12092",752
"12093",1545
"12094",2398
"12095",12046
"12106",2333
"12108",393
"12110",21665
"12115",61
"12116",1712
"12117",3133
"12118",15508
"12120",683
"12121",1972
"12122",4170
"12123",5398
"12124",711
"12125",1483
"12130",720
"12131",91
"12132",297
"12134",4059
"12136",732
"12137",1764
"12138",3218
"12139",146
"12140",1690
"12143",4728
"12144",20205
"12147",487
"12148",4333
"12149",2423
"12150",916
"12151",911
"12153",993
"12154",2901
"12155",2119
"12156",1053
"12157",4417
"12158",6945
"12159",7870
"12160",962
"12161",191
"12164",387
"12165",161
"12166",1148
"12167",2678
"12168",2033
"12169",252
"12170",4958
"12172",296
"12173",1999
"12174",375
"12175",528
"12176",451
"12177",281
"12180",53464
"12182",14432
"12183",2592
"12184",6840
"12185",2006
"12186",6193
"12187",513
"12188",11415
"12189",17290
"12190",821
"12192",1867
"12193",1855
"12194",156
"12195",113
"12196",3522
"12197",1880
"12198",7871
"12202",8342
"12203",30010
"12204",8318
"12205",26941
"12206",16480
"12207",2202
"12208",21666
"12209",9978
"12210",9583
"12211",10990
"12222",6198
"12302",27377
"12303",28488
"12304",22230
"12305",5519
"12306",26799
"12307",7031
"12308",14699
"12309",30007
"12401",35192
"12404",3334
"12405",633
"12406",947
"12407",165
"12409",703
"12410",370
"12411",353
"12412",473
"12413",2813
"12414",9979
"12416",341
"12417",421
"12418",567
"12419",624
"12420",242
"12421",236
"12422",353
"12423",1050
"12424",239
"12427",600
"12428",6885
"12429",324
"12430",1119
"12431",1120
"12432",225
"12433",579
"12434",842
"12435",250
"12436",94
"12438",31
"12439",348
"12440",1997
"12441",83
"12442",675
"12443",3317
"12444",567
"12446",5063
"12448",413
"12449",3436
"12450",181
"12451",1531
"12452",275
"12453",222
"12454",366
"12455",1755
"12456",1123
"12457",1070
"12458",2778
"12459",213
"12460",416
"12461",1654
"12463",1895
"12464",792
"12465",206
"12466",2241
"12468",998
"12469",607
"12470",512
"12471",281
"12472",1464
"12473",726
"12474",1035
"12475",339
"12477",18060
"12480",588
"12481",1650
"12482",196
"12483",267
"12484",2612
"12485",1256
"12486",1623
"12487",3370
"12489",1149
"12490",27
"12491",1478
"12492",140
"12493",128
"12494",519
"12495",131
"12496",1456
"12498",5045
"12501",2645
"12502",1138
"12503",573
"12504",1494
"12507",250
"12508",19825
"12512",151
"12513",295
"12514",2807
"12515",1453
"12516",1747
"12517",501
"12518",5732
"12520",2932
"12521",1349
"12522",4659
"12523",1626
"12524",15934
"12525",2956
"12526",3622
"12527",0
"12528",12797
"12529",2453
"12530",61
"12531",3171
"12533",25426
"12534",18007
"12538",14081
"12540",8248
"12542",5622
"12543",3535
"12545",4674
"12546",2885
"12547",2855
"12548",1306
"12549",10915
"12550",55149
"12553",26674
"12561",18713
"12563",8431
"12564",7549
"12565",1123
"12566",11571
"12567",2633
"12569",10047
"12570",6827
"12571",9984
"12572",8892
"12574",388
"12575",2308
"12577",1783
"12578",2123
"12580",4479
"12581",2358
"12582",6423
"12583",2269
"12585",879
"12586",12246
"12589",16882
"12590",34910
"12592",1453
"12594",4332
"12601",41392
"12603",42540
"12604",591
"12701",11526
"12719",1145
"12720",158
"12721",6387
"12722",85
"12723",1625
"12724",255
"12725",119
"12726",1222
"12729",1797
"12732",516
"12733",1367
"12734",890
"12736",46
"12737",1963
"12738",304
"12740",2035
"12741",214
"12742",102
"12743",420
"12745",100
"12746",948
"12747",2035
"12748",2215
"12749",227
"12750",326
"12751",1152
"12752",270
"12754",6602
"12758",3835
"12759",2058
"12760",514
"12762",545
"12763",628
"12764",1650
"12765",951
"12766",364
"12767",140
"12768",867
"12769",332
"12770",246
"12771",14788
"12775",1845
"12776",2078
"12777",1005
"12778",627
"12779",1930
"12780",2206
"12781",278
"12783",2048
"12784",44
"12785",953
"12786",354
"12787",322
"12788",2980
"12789",2081
"12790",4058
"12791",523
"12792",272
"12801",14358
"12803",8357
"12804",26187
"12808",269
"12809",3612
"12810",671
"12811",91
"12812",143
"12814",1284
"12815",1065
"12816",4371
"12817",1905
"12819",269
"12821",2869
"12822",6060
"12823",227
"12824",1036
"12827",3622
"12828",9481
"12831",16517
"12832",6502
"12833",4134
"12834",6665
"12835",2456
"12836",582
"12837",1142
"12838",555
"12839",12838
"12841",165
"12842",797
"12843",547
"12844",250
"12845",4570
"12846",3249
"12847",375
"12849",297
"12850",2887
"12851",394
"12852",375
"12853",1836
"12855",210
"12856",218
"12857",685
"12858",116
"12859",2617
"12860",526
"12861",627
"12862",0
"12863",835
"12864",22
"12865",3551
"12866",39689
"12870",1816
"12871",4418
"12872",40
"12873",863
"12874",156
"12878",624
"12883",4845
"12884",585
"12885",4410
"12886",244
"12887",4745
"12901",33312
"12903",1283
"12910",2183
"12911",0
"12912",2209
"12913",1104
"12914",928
"12916",2108
"12917",1378
"12918",2210
"12919",2974
"12920",2285
"12921",2734
"12922",33
"12923",562
"12924",97
"12926",2304
"12927",254
"12928",1988
"12929",3982
"12930",748
"12932",1157
"12933",59
"12934",1007
"12935",1551
"12936",439
"12937",2014
"12939",223
"12941",1242
"12942",837
"12943",358
"12944",3764
"12945",492
"12946",4746
"12950",706
"12952",448
"12953",15374
"12955",334
"12956",1538
"12957",1723
"12958",1881
"12959",1454
"12960",857
"12961",264
"12962",5256
"12964",148
"12965",498
"12966",2858
"12967",1094
"12969",421
"12970",935
"12972",5983
"12973",104
"12974",1529
"12975",264
"12976",225
"12977",1874
"12978",328
"12979",2356
"12980",1321
"12981",2341
"12983",7463
"12985",1328
"12986",5941
"12987",198
"12989",998
"12992",4197
"12993",1330
"12996",2119
"12997",1069
"12998",390
"13020",99
"13021",37841
"13024",1709
"13026",1677
"13027",33049
"13028",1229
"13029",7168
"13030",3518
"13031",15080
"13032",12208
"13033",3774
"13034",2021
"13035",8422
"13036",9064
"13037",9787
"13039",17028
"13040",2337
"13041",11409
"13042",2224
"13044",2595
"13045",28916
"13051",157
"13052",1541
"13053",5006
"13054",1775
"13057",13643
"13060",2912
"13061",1087
"13062",41
"13063",1934
"13064",165
"13066",12525
"13068",5231
"13069",24166
"13071",949
"13072",819
"13073",6534
"13074",4050
"13076",2397
"13077",7015
"13078",10889
"13080",3210
"13081",1102
"13082",4258
"13083",2029
"13084",3659
"13087",134
"13088",21917
"13090",29869
"13092",2626
"13101",2311
"13102",47
"13103",213
"13104",16052
"13108",6095
"13110",2081
"13111",1706
"13112",1673
"13113",294
"13114",6350
"13115",212
"13116",3468
"13117",287
"13118",6159
"13120",2109
"13122",1239
"13123",451
"13124",83
"13126",35833
"13131",3611
"13132",3541
"13134",216
"13135",6392
"13136",417
"13138",56
"13140",4571
"13141",616
"13142",6522
"13143",2681
"13144",1774
"13145",1457
"13146",2462
"13147",1104
"13148",10535
"13152",8025
"13153",408
"13155",497
"13156",1870
"13157",603
"13158",1569
"13159",5290
"13160",1812
"13162",215
"13163",468
"13164",2797
"13165",10376
"13166",5616
"13167",3067
"13202",6787
"13203",16513
"13204",18741
"13205",17212
"13206",16723
"13207",12597
"13208",22833
"13209",12713
"13210",27916
"13211",5861
"13212",21269
"13214",8439
"13215",14952
"13219",15107
"13224",8369
"13290",0
"13301",168
"13302",1826
"13303",1065
"13304",1617
"13305",220
"13308",3543
"13309",5748
"13310",553
"13312",391
"13313",425
"13314",325
"13315",1481
"13316",6000
"13317",3926
"13318",1443
"13319",561
"13320",2037
"13321",819
"13322",870
"13323",11282
"13324",2351
"13325",1059
"13326",5419
"13327",2038
"13328",1526
"13329",4227
"13331",133
"13332",2782
"13333",34
"13334",1065
"13335",1370
"13337",662
"13338",1110
"13339",6528
"13340",8097
"13341",166
"13342",209
"13343",1675
"13345",130
"13346",6241
"13348",1411
"13350",9786
"13352",11
"13353",13
"13354",3811
"13355",941
"13357",10786
"13360",133
"13361",802
"13362",150
"13363",2453
"13364",89
"13365",8339
"13367",8767
"13368",1062
"13402",1659
"13403",7302
"13404",124
"13406",721
"13407",5023
"13408",3845
"13409",2437
"13410",291
"13411",3152
"13413",15777
"13415",73
"13416",2189
"13417",3362
"13418",345
"13420",864
"13421",13149
"13424",2338
"13425",2318
"13428",1615
"13431",1811
"13433",1791
"13435",393
"13436",74
"13437",382
"13438",3392
"13439",3518
"13440",41014
"13441",184
"13450",35
"13452",4618
"13454",661
"13456",4005
"13459",2557
"13460",4414
"13461",3000
"13464",1373
"13468",486
"13469",1131
"13470",517
"13471",3291
"13472",68
"13473",776
"13475",16
"13476",4150
"13477",991
"13478",3009
"13480",3372
"13483",418
"13484",322
"13485",1029
"13486",937
"13488",172
"13489",658
"13490",1753
"13491",3606
"13492",11154
"13493",1804
"13494",287
"13495",2059
"13501",36920
"13502",33314
"13601",37548
"13602",3968
"13603",9501
"13605",5014
"13606",2512
"13607",1322
"13608",1607
"13612",2386
"13613",2708
"13614",339
"13615",922
"13616",1722
"13617",11137
"13618",1590
"13619",10400
"13620",2267
"13621",469
"13622",2410
"13623",18
"13624",5305
"13625",1778
"13626",2172
"13628",222
"13630",1448
"13633",306
"13634",4064
"13635",1210
"13636",237
"13637",4318
"13638",254
"13639",252
"13640",301
"13641",48
"13642",9909
"13643",43
"13646",2014
"13647",55
"13648",2121
"13650",1567
"13651",96
"13652",1548
"13654",2578
"13655",3444
"13656",3133
"13658",2320
"13659",439
"13660",1697
"13661",1521
"13662",16267
"13664",306
"13665",728
"13666",183
"13667",2898
"13668",3138
"13669",15908
"13670",448
"13672",660
"13673",2142
"13674",155
"13675",149
"13676",16637
"13677",39
"13678",400
"13679",1851
"13680",1702
"13681",1053
"13682",731
"13684",1006
"13685",2460
"13687",418
"13690",633
"13691",3074
"13692",30
"13693",439
"13694",1244
"13695",158
"13696",94
"13697",2047
"13730",2687
"13731",923
"13732",7799
"13733",4811
"13734",1817
"13736",2283
"13739",752
"13740",515
"13743",3551
"13744",1142
"13746",1954
"13748",3876
"13750",918
"13751",180
"13752",794
"13753",5651
"13754",3147
"13755",1127
"13756",384
"13757",1338
"13760",42372
"13774",154
"13775",1829
"13776",546
"13777",347
"13778",5486
"13780",929
"13782",777
"13783",2634
"13784",130
"13786",365
"13787",3342
"13788",911
"13790",17964
"13794",67
"13795",2878
"13796",1362
"13797",2220
"13801",1428
"13802",711
"13803",4243
"13804",323
"13806",229
"13807",1163
"13808",1544
"13809",1531
"13810",1210
"13811",4243
"13812",2386
"13813",752
"13815",12930
"13820",22070
"13825",2914
"13826",15
"13827",11452
"13830",5077
"13832",576
"13833",3728
"13834",289
"13835",1132
"13838",4099
"13839",1171
"13841",659
"13842",606
"13843",2015
"13844",790
"13845",123
"13846",369
"13847",98
"13849",4502
"13850",22351
"13856",6089
"13859",146
"13860",27
"13861",273
"13862",4290
"13863",694
"13864",880
"13865",6297
"13901",19230
"13902",6130
"13903",18258
"13904",10347
"13905",25890
"14001",9522
"14004",12332
"14005",1838
"14006",9605
"14008",1415
"14009",5491
"14011",9198
"14012",2334
"14013",1703
"14020",22707
"14024",1552
"14025",3475
"14026",531
"14028",1776
"14030",1800
"14031",10468
"14032",9083
"14033",1677
"14034",2716
"14035",105
"14036",4836
"14037",1107
"14039",90
"14040",1921
"14041",195
"14042",4181
"14043",24538
"14047",6549
"14048",14283
"14051",20219
"14052",16672
"14054",1593
"14055",1331
"14057",8022
"14058",1994
"14059",9860
"14060",326
"14061",375
"14062",3046
"14063",14302
"14065",1637
"14066",1260
"14067",5076
"14068",6731
"14069",792
"14070",6894
"14072",21047
"14075",42780
"14080",4313
"14081",3123
"14082",576
"14085",7178
"14086",32585
"14091",1149
"14092",10922
"14094",49257
"14098",3102
"14101",1910
"14102",1255
"14103",10519
"14105",4591
"14108",5689
"14109",1082
"14111",3425
"14112",105
"14113",455
"14120",44119
"14125",3728
"14126",608
"14127",30191
"14129",1530
"14130",170
"14131",4969
"14132",5632
"14134",111
"14135",147
"14136",4667
"14138",1879
"14139",2193
"14141",7480
"14143",1013
"14145",1847
"14150",40850
"14167",1761
"14168",30
"14169",115
"14170",2944
"14171",1918
"14172",3002
"14173",281
"14174",5597
"14201",11935
"14202",3385
"14203",1733
"14204",8643
"14206",20310
"14207",23275
"14208",10574
"14209",7736
"14210",14249
"14211",22495
"14212",10715
"14213",23113
"14214",19492
"14215",41435
"14216",22289
"14217",22975
"14218",18952
"14219",12000
"14220",22623
"14221",53948
"14222",14114
"14223",22225
"14224",40815
"14225",33091
"14226",30644
"14227",21497
"14228",21839
"14261",5702
"14301",12704
"14302",140
"14303",5582
"14304",29262
"14305",16767
"14411",13776
"14414",7017
"14415",183
"14416",3535
"14418",1176
"14420",21006
"14422",2221
"14423",4559
"14424",27880
"14425",12049
"14427",1943
"14428",7208
"14432",5875
"14433",4141
"14435",2773
"14437",11220
"14441",319
"14445",7716
"14450",41546
"14454",11206
"14456",19473
"14462",534
"14464",7462
"14466",1576
"14467",10098
"14468",17913
"14469",5983
"14470",7406
"14471",2458
"14472",8713
"14475",391
"14476",2250
"14477",1411
"14478",1501
"14479",115
"14480",711
"14481",1699
"14482",8303
"14485",4010
"14486",449
"14487",6159
"14489",7113
"14502",10733
"14504",1839
"14505",5002
"14506",1317
"14507",1157
"14510",4929
"14511",439
"14512",4418
"14513",13938
"14514",6724
"14516",2392
"14517",2931
"14519",11723
"14521",2405
"14522",9005
"14525",2424
"14526",19973
"14527",12745
"14529",137
"14530",5306
"14532",4273
"14533",2206
"14534",31615
"14536",576
"14537",147
"14539",90
"14541",4075
"14542",60
"14543",3203
"14544",1954
"14545",188
"14546",4702
"14548",3826
"14549",76
"14550",1491
"14551",5152
"14555",1004
"14559",18930
"14560",2176
"14561",3014
"14564",15082
"14568",6232
"14569",5896
"14571",1350
"14572",4640
"14580",52585
"14585",85
"14586",11875
"14588",800
"14589",7605
"14590",5316
"14591",1592
"14592",64
"14604",2364
"14605",11932
"14606",28296
"14607",16521
"14608",11542
"14609",41168
"14610",13760
"14611",16962
"14612",34116
"14613",15381
"14614",1215
"14615",16963
"14616",26948
"14617",22774
"14618",22597
"14619",13642
"14620",23835
"14621",33066
"14622",11939
"14623",25893
"14624",36570
"14625",10262
"14626",30292
"14627",2348
"14701",39214
"14706",6163
"14707",129
"14708",230
"14709",1389
"14710",3443
"14711",1814
"14712",3044
"14714",597
"14715",2733
"14716",2623
"14717",509
"14718",2041
"14719",3459
"14720",601
"14721",150
"14722",244
"14723",1109
"14724",2405
"14726",1892
"14727",5386
"14728",995
"14729",906
"14731",1125
"14732",154
"14733",3646
"14735",2981
"14736",203
"14737",4322
"14738",3252
"14739",2740
"14740",1105
"14741",1900
"14742",313
"14743",1784
"14744",2175
"14747",2243
"14748",618
"14750",4419
"14752",345
"14753",1082
"14754",629
"14755",3011
"14756",28
"14757",3323
"14760",17640
"14767",2138
"14769",1124
"14770",2926
"14772",4075
"14774",55
"14775",2545
"14777",693
"14778",1354
"14779",6606
"14781",2089
"14782",2270
"14783",305
"14784",972
"14787",4704
"14788",44
"14801",5328
"14802",4235
"14803",800
"14804",1435
"14805",1065
"14806",2121
"14807",3138
"14808",607
"14809",2284
"14810",12067
"14812",3525
"14813",2351
"14814",1942
"14815",841
"14816",527
"14817",2658
"14818",2176
"14819",584
"14820",826
"14821",3471
"14822",913
"14823",3624
"14824",611
"14825",661
"14826",1957
"14827",186
"14830",19521
"14836",892
"14837",5786
"14838",1917
"14839",811
"14840",2631
"14841",707
"14842",1123
"14843",12814
"14845",20011
"14846",775
"14847",2398
"14850",64221
"14853",2656
"14854",12
"14855",940
"14856",300
"14858",1281
"14859",984
"14860",1204
"14861",1125
"14864",1197
"14865",2874
"14867",5676
"14869",1259
"14870",9468
"14871",4980
"14872",657
"14873",2574
"14874",235
"14877",476
"14878",644
"14879",1998
"14880",1640
"14881",159
"14882",4066
"14883",4726
"14884",306
"14885",722
"14886",6713
"14889",1539
"14891",4276
"14892",8022
"14893",0
"14894",1246
"14895",9144
"14897",773
"14898",2018
"14901",15855
"14903",7600
"14904",15176
"14905",8407
"27006",14329
"27007",2550
"27009",3002
"27011",5201
"27012",28334
"27013",5814
"27014",942
"27016",1339
"27017",9144
"27018",8204
"27019",3900
"27020",6205
"27021",17489
"27022",1103
"27023",12728
"27024",3205
"27025",10937
"27027",4190
"27028",26465
"27030",35575
"27040",12519
"27041",7951
"27042",606
"27043",6917
"27045",9552
"27046",1771
"27047",1439
"27048",8423
"27050",3811
"27051",7641
"27052",10383
"27053",3233
"27054",2725
"27055",13145
"27101",19713
"27103",34688
"27104",28402
"27105",40134
"27106",48709
"27107",48000
"27109",2661
"27110",2723
"27127",40511
"27201",66
"27203",20983
"27205",34805
"27207",3227
"27208",1721
"27209",4584
"27212",2196
"27214",11825
"27215",42331
"27217",37099
"27229",3484
"27231",2020
"27233",4096
"27235",4443
"27239",9562
"27242",1366
"27243",4369
"27244",16036
"27248",3555
"27249",11882
"27252",1669
"27253",30573
"27258",7370
"27260",25505
"27262",24510
"27263",21886
"27265",51477
"27278",26884
"27281",3433
"27282",17090
"27283",3194
"27284",55489
"27288",23436
"27291",1616
"27292",39360
"27295",38255
"27298",10925
"27299",6172
"27301",9358
"27302",31280
"27305",1624
"27306",6428
"27310",7253
"27311",3521
"27312",20508
"27313",6733
"27314",956
"27315",1763
"27316",8369
"27317",16169
"27320",38997
"27325",7836
"27326",2900
"27330",40121
"27332",30743
"27340",43
"27341",4810
"27343",1772
"27344",19116
"27349",5825
"27350",6412
"27355",2394
"27356",2759
"27357",8901
"27358",15028
"27360",45974
"27370",14409
"27371",8431
"27376",9802
"27377",8612
"27379",5246
"27401",23388
"27403",22867
"27405",48879
"27406",63199
"27407",51900
"27408",18323
"27409",17223
"27410",55707
"27455",28791
"27501",21055
"27502",41455
"27503",6377
"27504",15593
"27505",6943
"27507",1930
"27508",1413
"27509",6070
"27510",15117
"27511",34078
"27513",45542
"27514",33208
"27516",43036
"27517",25355
"27518",20102
"27519",56482
"27520",42387
"27521",6366
